data,R,sd,lo,hi,regione
2020-04-22,0.6866912333241674,0.06531952274333079,0.5341062601268324,0.8408215664867187,Toscana
2020-04-23,0.7289247459200437,0.06896533038265769,0.56484702111469,0.8906758851007298,Toscana
2020-04-24,0.6586341630578584,0.06695835291718014,0.5069517108764147,0.8125341072114062,Toscana
2020-04-25,0.6378434654763137,0.06711562576895351,0.4859554157017903,0.7993953409758546,Toscana
2020-04-26,0.6322330805997266,0.06821045758558808,0.47760388720005315,0.79709190808387,Toscana
2020-04-27,0.6411140269283238,0.06978434866827445,0.4804862032435445,0.8076700920820171,Toscana
2020-04-28,0.6859436571644133,0.0757119980333718,0.5129788050296137,0.877900502250878,Toscana
2020-04-29,0.6617948690086405,0.07630330421124812,0.48933415841137023,0.859349127892204,Toscana
2020-04-30,0.5745071717499567,0.07395112722783222,0.4127092468078318,0.7743740540442786,Toscana
2020-05-01,0.6050361211721579,0.07674983822355054,0.4344629678273656,0.8045463753757429,Toscana
2020-05-02,0.6010906721855969,0.07856666650348157,0.4252821185835312,0.8028470780520639,Toscana
2020-05-03,0.5726527450836009,0.07957821902506979,0.39736970148513173,0.7802947067794387,Toscana
2020-05-04,0.5477916780777584,0.08158303817605637,0.3747628818469403,0.767571358232743,Toscana
2020-05-05,0.5039382022845228,0.08143101439570907,0.3289951535883292,0.7103297764371351,Toscana
2020-05-06,0.4450054164964897,0.08067338295248887,0.278283585239482,0.6505363963010685,Toscana
2020-05-07,0.46683944419886647,0.08688291941272912,0.2874620893243704,0.6847084632439676,Toscana
2020-05-08,0.44420701669271656,0.08770516870981286,0.2639921661627381,0.6683908822514352,Toscana
2020-05-09,0.43733205436718403,0.09289400533531854,0.2556488575672982,0.6843163943307538,Toscana
2020-05-10,0.4935476467709177,0.10255175478043754,0.29395879445983425,0.7656040745879373,Toscana
2020-05-11,0.5623690047705032,0.11509239508297171,0.329646079240361,0.8679806513433458,Toscana
2020-05-12,0.57493608329025,0.12350438179438239,0.32410940705651414,0.9109364440969092,Toscana
2020-05-13,0.6477341160546098,0.1364937691001693,0.3617014583082466,1.0133118848431935,Toscana
2020-05-14,0.7409009935917134,0.14725182936568534,0.40722487057569207,1.1251038203707517,Toscana
2020-05-15,0.7600984209842329,0.15411129037109542,0.4115513516200072,1.1713107492273278,Toscana
2020-05-16,0.7193870432286703,0.14675307144670896,0.38633901236917695,1.1099755614718496,Toscana
2020-05-17,0.6896404689066514,0.14859210683014498,0.3545817114435294,1.0778332128414163,Toscana
2020-05-18,0.6632405840453114,0.14745124914603056,0.3409383570832252,1.0428197376796475,Toscana
2020-05-19,0.7763612624519286,0.16067876085253216,0.4388003850268128,1.212290758277026,Toscana
2020-05-20,0.6493423188266112,0.14246539725224078,0.36153890949834455,1.0467242126013445,Toscana
2020-05-21,0.4854664716039238,0.12260706589379769,0.26855057855860237,0.8466504249529595,Toscana
2020-05-22,0.4309912059211632,0.11249894610429802,0.2448373847546143,0.7675345382640428,Toscana
2020-05-23,0.4309912059211632,0.11249894610429802,0.2448373847546143,0.7675345382640428,Toscana
2020-05-24,0.4481089421928325,0.12185630250284796,0.25315686201943455,0.8119667300715425,Toscana
2020-05-25,0.35649891956072055,0.10574537192154286,0.194501955406188,0.6843127122417828,Toscana
2020-05-26,0.14509313300755997,0.07639698682327555,0.0413651346510735,0.3793776407598098,Toscana
2020-05-27,0.14509313300755997,0.07639698682327555,0.0413651346510735,0.3793776407598098,Toscana
2020-05-28,0.14509313300755997,0.07639698682327555,0.0413651346510735,0.3793776407598098,Toscana
2020-05-29,0.14509313300755997,0.07639698682327555,0.0413651346510735,0.3793776407598098,Toscana
2020-05-30,0.14509313300755997,0.07639698682327555,0.0413651346510735,0.3793776407598098,Toscana
2020-05-31,0.05865936902399037,0.05231900590982944,0.0005394262986760616,0.24458280421116546,Toscana
2020-06-01,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-02,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-03,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-04,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-05,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-06,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-07,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-08,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-09,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-10,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-11,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-12,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-13,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-14,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-15,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-16,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-17,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-18,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-19,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-20,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-21,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-22,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-23,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-24,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-25,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-26,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-27,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-28,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-29,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-06-30,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-07-01,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-07-02,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-07-03,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-07-04,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-07-05,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-07-06,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-07-07,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-07-08,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-07-09,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-07-10,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-07-11,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-07-12,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-07-13,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-07-14,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-07-15,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-07-16,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-07-17,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-07-18,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-07-19,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-07-20,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-07-21,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-07-22,0.05865936902399037,0.05231900590982944,0.0005394262986760617,0.24458280421116546,Toscana
2020-07-23,0.35529892411478403,0.13312670609780058,0.11484216494178949,0.7481329424929467,Toscana
2020-07-24,0.35529892411478403,0.13312670609780058,0.11484216494178949,0.7481329424929467,Toscana
2020-07-25,0.35529892411478403,0.13312670609780058,0.11484216494178949,0.7481329424929467,Toscana
2020-07-26,0.6593833781630092,0.20601614605152513,0.2783023680905334,1.2227238956367095,Toscana
2020-07-27,0.6593833781630092,0.20601614605152513,0.2783023680905334,1.2227238956367095,Toscana
2020-07-28,0.6593833781630092,0.20601614605152513,0.2783023680905334,1.2227238956367095,Toscana
2020-07-29,0.6593833781630092,0.20601614605152513,0.2783023680905334,1.2227238956367095,Toscana
2020-07-30,0.3627438230722154,0.12520844586355398,0.16399962944741994,0.7191737573549281,Toscana
2020-07-31,0.3627438230722154,0.12520844586355398,0.16399962944741994,0.7191737573549281,Toscana
2020-08-01,0.3627438230722154,0.12520844586355398,0.16399962944741994,0.7191737573549281,Toscana
2020-08-02,0.05865936902399037,0.05231900590982944,0.0005394262986760775,0.24458280421116538,Toscana
2020-08-03,0.30088208981487796,0.10862996602023521,0.135232771244728,0.6526793457777781,Toscana
2020-08-04,0.30088208981487796,0.10862996602023521,0.135232771244728,0.6526793457777781,Toscana
2020-08-05,0.5935359815523207,0.17026909549107033,0.3089629509782002,1.087931858983221,Toscana
2020-08-06,1.3137859866242767,0.2835075750757045,0.8032896326816118,2.129130318397309,Toscana
2020-08-07,1.3137859866242767,0.2835075750757045,0.8032896326816118,2.129130318397309,Toscana
2020-08-08,1.4873159298291354,0.31947695291934286,0.9064546586468053,2.378496394945138,Toscana
2020-08-09,1.7331261339103332,0.3640767699498242,1.0722853920745856,2.7579155846924115,Toscana
2020-08-10,1.6834603760180182,0.343234557696686,1.0368316755751705,2.6135373398207946,Toscana
2020-08-11,1.841653640915326,0.3698027426029177,1.1410207805843875,2.8576277206025362,Toscana
2020-08-12,1.7783679811039919,0.3400040014987861,1.1098208711046942,2.724565087326081,Toscana
2020-08-13,1.2555132081951232,0.25702630808796434,0.7413641333777109,1.9695608028249434,Toscana
2020-08-14,1.3651691518807592,0.27326680020166666,0.8122456457503799,2.113954545366045,Toscana
2020-08-15,1.3456840303949147,0.2614488576747148,0.8021110070688516,2.0968136350255424,Toscana
2020-08-16,1.3082717011411549,0.24075983523426106,0.7952084409445815,1.9801633600656605,Toscana
2020-08-17,1.4110244305019195,0.2447826577042688,0.910930587606393,2.1283959550671225,Toscana
2020-08-18,1.609670589766972,0.25070543101662723,1.0774206932255523,2.3040871876383417,Toscana
2020-08-19,1.5830027345445334,0.24257299373744154,1.0887295033402533,2.257888354907124,Toscana
2020-08-20,1.5872026211727503,0.23509272895425298,1.1120223514621437,2.2199157326703007,Toscana
2020-08-21,1.6133824523574791,0.2367090733944844,1.1402084365387417,2.250530481849536,Toscana
2020-08-22,1.5630629054411553,0.22211730245165384,1.1193414615860517,2.1329813111172102,Toscana
2020-08-23,1.8579656567013867,0.2404728870017883,1.371678348905957,2.52267840421851,Toscana
2020-08-24,1.8244235121430081,0.2244063814112957,1.3543570818587156,2.408516896753544,Toscana
2020-08-25,1.6543624747717505,0.20622042564852716,1.2238797166579267,2.210007323866553,Toscana
2020-08-26,1.6414198325561782,0.19484252125174276,1.2287901589673602,2.1680692781642525,Toscana
2020-08-27,1.6324226048215542,0.1868095915814815,1.2254050795072424,2.1327769059506076,Toscana
2020-08-28,1.625225148245127,0.17845632915455403,1.2199524999732851,2.110270916016732,Toscana
2020-08-29,1.5887060985422987,0.17192624263537085,1.1942771227532536,2.0605512355318987,Toscana
2020-08-30,1.2100696510740672,0.13965453302348593,0.8725277694380907,1.5485754557274223,Toscana
2020-08-31,1.158206988500558,0.12956468363372936,0.8485993146833402,1.4913678040914173,Toscana
2020-09-01,1.150152559717787,0.12980171607563953,0.8388328672451246,1.474196581134116,Toscana
2020-09-02,1.1595524160467612,0.12899777333320764,0.8407371404795766,1.4642190492769895,Toscana
2020-09-03,1.172036283281201,0.1294819984421409,0.8564824578519958,1.4830689885991415,Toscana
2020-09-04,1.1737816708669873,0.12907252546153708,0.8656127132734746,1.4673414941869163,Toscana
2020-09-05,1.1915436129241912,0.1307983539174133,0.8802191578282174,1.4940018673627191,Toscana
2020-09-06,1.2029925033559274,0.1300594301488242,0.892747513712353,1.5036528682923722,Toscana
2020-09-07,1.1362810487803343,0.126437705919864,0.8423659652063404,1.4355664215279,Toscana
2020-09-08,1.1898122610367499,0.1253389009840277,0.9108925329965009,1.487427557644348,Toscana
2020-09-09,1.1941239773568213,0.1261426555275986,0.9150167925660142,1.5109237587029227,Toscana
2020-09-10,1.115451289281956,0.11750738645734658,0.8582733335803565,1.4124359961570463,Toscana
2020-09-11,1.0612351267870423,0.11303995616958666,0.8132109329908881,1.3558989374933081,Toscana
2020-09-12,1.029760435659798,0.10917893932436673,0.7930163265062239,1.30856469580409,Toscana
2020-09-13,1.023321530483125,0.10699008358063278,0.8022160279467488,1.2945026503148278,Toscana
2020-09-14,1.0587130352012966,0.10791627430681452,0.8340079606268637,1.3210063808858976,Toscana
2020-09-15,0.9696677676825528,0.10269966180264001,0.7481020496894695,1.2165653240219292,Toscana
2020-09-16,0.9798213743789511,0.10623373138384552,0.7442095694460547,1.240709783916639,Toscana
2020-09-17,1.063948806144392,0.11075308129090038,0.8180036854586026,1.334533065362851,Toscana
2020-09-18,1.0955660102242584,0.11170798100179362,0.8580640853052178,1.3769810510505445,Toscana
2020-09-19,1.1358735322981206,0.11564943393471441,0.8943253909754529,1.4400399127104926,Toscana
2020-09-20,1.1269439397618457,0.11681301241476467,0.8761887921061333,1.4352089737622216,Toscana
2020-09-21,1.1650938969759215,0.11636097444887476,0.9088608233674157,1.47388618474697,Toscana
2020-09-22,1.2026234724235394,0.11933275178971832,0.9532435425186192,1.536435688921454,Toscana
2020-09-23,1.130711990637272,0.11121706498995997,0.899818260793932,1.430446086217706,Toscana
2020-09-24,1.0420782455375852,0.10624909671375347,0.8242071659268337,1.3364771958913215,Toscana
2020-09-25,1.0358330203294264,0.10660870848222506,0.8104951056940614,1.324672144446483,Toscana
2020-09-26,1.0089496954450252,0.10454717554524755,0.7824208072419356,1.2819823309682359,Toscana
2020-09-27,1.0459126453768715,0.10337021930455692,0.8221290870725861,1.3127864932651192,Toscana
2020-09-28,1.0219133757789796,0.1030685229611626,0.7938951307927915,1.2794251844733384,Toscana
2020-09-29,1.1389862155268364,0.10484084018187143,0.8951169212868632,1.378711746049252,Toscana
2020-09-30,1.2296815604048577,0.1092826897671553,0.990568308517106,1.4957599918702278,Toscana
2020-10-01,1.3128682763276467,0.11245878033093447,1.0697320404175266,1.5773515386011083,Toscana
2020-10-02,1.399725103812838,0.11282276863236221,1.1502773063630294,1.661069100763769,Toscana
2020-10-03,1.534228785822583,0.11809692876821408,1.2784599695974952,1.8150213681803717,Toscana
2020-10-04,1.646552256666715,0.12249972587226379,1.3777942759091582,1.941601023730992,Toscana
2020-10-05,1.7337924796491677,0.1226458589283718,1.466147751977605,2.0331416271732117,Toscana
2020-10-06,1.799741136352788,0.11737488809500243,1.545324761197934,2.087140089431212,Toscana
2020-10-07,1.9230012596499293,0.11356554414935029,1.6608059382048552,2.1896284998719477,Toscana
2020-10-08,1.9978058701325427,0.10937968701193156,1.7319477032142707,2.257275557656871,Toscana
2020-10-09,2.0254091558772145,0.10664701027394248,1.7716866062414198,2.2781656166563495,Toscana
2020-10-10,2.0267032948291375,0.10169973024430291,1.7854053321770675,2.2614858680617504,Toscana
2020-10-11,1.9821926047982463,0.09273283925498792,1.7687121466412339,2.1945839836838794,Toscana
2020-10-12,1.9107131696145785,0.08474488667645474,1.714956279369004,2.106402266504767,Toscana
2020-10-13,1.7998501079132245,0.08049352302463111,1.6110656403791044,1.9944013053420335,Toscana
2020-10-14,1.7159071948515012,0.07467200950538774,1.5467809315682117,1.901949945476412,Toscana
2020-10-15,1.686820641423063,0.07114842576759613,1.5306138170200645,1.865353969462777,Toscana
2020-10-16,1.715974243451648,0.06836859704983277,1.5625139387061917,1.889970176299672,Toscana
2020-10-17,1.6929179344180267,0.06415718280213596,1.5456134716903722,1.8582239807169691,Toscana
2020-10-18,1.6473910731834776,0.06091384512321533,1.500915379555187,1.8033573102500458,Toscana
2020-10-19,1.6655987271829775,0.05876068028858239,1.5256099473042017,1.8140492022634291,Toscana
2020-10-20,1.6516275847588688,0.054633199652385445,1.5238287259696561,1.7916608123546183,Toscana
2020-10-21,1.641944218909175,0.0525765346585371,1.5207541231291017,1.7722146085128527,Toscana
2020-10-22,1.6812401456204564,0.04985362914720293,1.5668635722821411,1.8037627648781966,Toscana
2020-10-23,1.7360908747538175,0.04856756484960268,1.6205027336754758,1.8529016875465056,Toscana
2020-10-24,1.7754929936542083,0.04784612553397418,1.6602395330283188,1.8880055825335025,Toscana
2020-10-25,1.7812348865958259,0.04580115009316441,1.671793613233312,1.889533311995384,Toscana
2020-10-26,1.753932623246201,0.043720553691223636,1.6494140756010742,1.856277242480801,Toscana
2020-10-27,1.781580724880106,0.042976605956258525,1.676190362851621,1.8805364502731658,Toscana
2020-10-28,1.740236548980643,0.04053104501150951,1.639505861989191,1.833164609491712,Toscana
2020-10-29,1.6384773727941808,0.03844243793050471,1.5427642617181423,1.7287270152343088,Toscana
2020-10-30,1.4864219810921708,0.035328863641195606,1.400303335687099,1.5693696990191637,Toscana
2020-10-31,1.434288296137075,0.033559981512727835,1.3520221037522258,1.5136576627366594,Toscana
2020-11-01,1.372507071642175,0.03229606798748309,1.29346307280828,1.449666814293247,Toscana
2020-11-02,1.3267557172576268,0.030970591352371433,1.249955414009462,1.4006132396200979,Toscana
2020-11-03,1.234434558056306,0.028782769519152523,1.1650955863304826,1.3005950829855841,Toscana
2020-11-04,1.1961475121962495,0.027155765743347594,1.1326239098567197,1.2580717616338162,Toscana
2020-11-05,1.1631786767594485,0.026191061354636273,1.1012120723914347,1.223277012267719,Toscana
2020-11-06,1.1509907554259267,0.02563682633383523,1.0889047797959415,1.2119175122993104,Toscana
2020-11-07,1.1175392813174814,0.0249521873953565,1.0562542205990497,1.1758973418874272,Toscana
2020-11-08,1.1437712180555166,0.024597657168996135,1.0822436641027409,1.2019020068111013,Toscana
2020-11-09,1.1032964900593565,0.02343202331684285,1.04267691346629,1.1573180359152544,Toscana
2020-11-10,1.076531492787584,0.02312174626914714,1.015942014260006,1.129043460004782,Toscana
2020-11-11,1.0377363600740968,0.02217307081143719,0.9798870351219835,1.0917321914561213,Toscana
2020-11-12,1.0391815848055808,0.022168953776549514,0.9836220470207451,1.092686984582119,Toscana
2020-11-13,1.045243357547504,0.021862819314113956,0.9916858223218503,1.0967936965147245,Toscana
2020-11-14,1.047043272063173,0.021748858874048645,0.9963349898408612,1.100012438680978,Toscana
2020-11-15,1.040771931588834,0.021839353888549764,0.991468189384133,1.0935693954017018,Toscana
2020-11-16,1.0379045401802456,0.02168802323326233,0.9922453901733663,1.0929961180930554,Toscana
2020-11-17,1.0168077282507981,0.021479680441127108,0.9725013536721957,1.0711376670290969,Toscana
2020-11-18,0.9809905708123754,0.021592713688127065,0.9363307735657893,1.0338824097876533,Toscana
2020-11-19,0.9361743424180184,0.021254303952672544,0.8918122048454391,0.9869113674400974,Toscana
2020-11-20,0.870692146201041,0.02047853196726448,0.8281806458090729,0.9198873249320044,Toscana
2020-11-21,0.7912493467554832,0.01959566942881802,0.7507801773662387,0.8378144747004682,Toscana
2020-11-22,0.709353683111601,0.01849290870371272,0.6719069668032545,0.753050423130292,Toscana
2020-11-23,0.6936965996982194,0.01877907172145355,0.6538800008347788,0.7386015619956184,Toscana
2020-11-24,0.6494698156353252,0.01798430012575178,0.611166256389377,0.6930926923829306,Toscana
2020-11-25,0.636739399687773,0.017977606334895972,0.5989814149589601,0.6807512165310298,Toscana
2020-11-26,0.5985950936097826,0.018111599018239142,0.5586463845922701,0.64255224977819,Toscana
2020-11-27,0.6004408890630379,0.018699832517601434,0.5578724315613676,0.6442931178070233,Toscana
2020-11-28,0.6036812461516643,0.019147671275147306,0.5587323087094281,0.6474883973024465,Toscana
2020-11-29,0.6196383256820345,0.020276648567213194,0.5719906737838798,0.665832024827919,Toscana
2020-11-30,0.6280054237520647,0.021249744424587647,0.577715745091326,0.6741711904244495,Toscana
2020-12-01,0.6727892731278377,0.022983229625370732,0.6191937026158858,0.7213078433653217,Toscana
2020-12-02,0.6701898310464934,0.023528617127015865,0.6146595066741781,0.7221007047770741,Toscana
2020-12-03,0.6905758609238329,0.024441607079121925,0.6347833496631651,0.7457910252126044,Toscana
2020-12-04,0.6889534833031487,0.02466976934390781,0.6342277212476327,0.7439905631714873,Toscana
2020-12-05,0.6857848313415421,0.025035132529977893,0.6298858200784581,0.7427868698650525,Toscana
2020-12-06,0.6802696239948063,0.025903104453344986,0.6216131937380476,0.739272227269279,Toscana
2020-12-07,0.6583662794848009,0.025694742067496074,0.6001210516037353,0.7175061272493996,Toscana
2020-12-08,0.645643298949662,0.025577762448555343,0.5877267948879916,0.7076375131021493,Toscana
2020-12-09,0.6558312494024978,0.02674101145665413,0.5976211324179478,0.7192570460812805,Toscana
2020-12-10,0.6898800259589887,0.028034211007409538,0.6269515122874766,0.7535031449424051,Toscana
2020-12-11,0.6970981881417926,0.029661182707909007,0.6319381632317257,0.7679184909700306,Toscana
2020-12-12,0.7045688022145173,0.030602733808022024,0.6386085841064306,0.777842915299219,Toscana
2020-12-13,0.7374179396312669,0.032113791748631736,0.6706727776676296,0.8196591980625865,Toscana
2020-12-14,0.8027228999958942,0.034205569438963364,0.7316139876407297,0.8895673334821244,Toscana
2020-12-15,0.8066763215282405,0.03525366571783027,0.7348506216008269,0.8950286963632111,Toscana
2020-12-16,0.8310268260275446,0.03617661014408228,0.7555343938364929,0.9211715825292579,Toscana
2020-12-17,0.8166863875035061,0.03613792668614906,0.7422454873954069,0.9072995856498048,Toscana
2020-12-18,0.8427542857292613,0.03671700920785703,0.7648449980070234,0.9333264684803042,Toscana
2020-12-19,0.8529320746690983,0.037351152072674254,0.7724437828527021,0.9438471927882027,Toscana
2020-12-20,0.8611835478902753,0.038155712419187346,0.7780544155676191,0.9489136143193075,Toscana
2020-12-21,0.8697289803234417,0.03938555112333831,0.7824632832794279,0.964067228310089,Toscana
2020-12-22,0.9217356172282669,0.04248831561486947,0.8224769747301307,1.023109799877787,Toscana
2020-12-23,0.9020542186758789,0.0426576802862744,0.7999043360448395,1.0049929855361794,Toscana
2020-12-24,0.8461288641612433,0.0420934350621736,0.7451426592726935,0.9486992795334002,Toscana
2020-12-25,0.7824958666975651,0.04110603944156309,0.6855825701424665,0.8847375605062596,Toscana
2020-12-26,0.7892523423643212,0.04176517928444482,0.6911404255667234,0.8942377369585405,Toscana
2020-12-27,0.828141076825861,0.04348537593533831,0.7204038559490237,0.939036085532486,Toscana
2020-12-28,0.8908502027740296,0.04544432497927233,0.7813280384518114,1.0029899175229413,Toscana
2020-12-29,0.9168983911881226,0.04456508194492265,0.8146055970594617,1.0320881080803337,Toscana
2020-12-30,0.9671171927062953,0.0466057304566048,0.860046914493303,1.083863368690049,Toscana
2020-12-31,1.0154371785855623,0.048567911956626755,0.905831161772622,1.136520670647507,Toscana
2021-01-01,1.0623610277548416,0.05037593303930944,0.9483283935441561,1.1893511346484018,Toscana
2021-01-02,1.0850812009017887,0.05152560698941907,0.9689882660713668,1.215968230747324,Toscana
2021-01-03,1.0640588001880658,0.05030948574971019,0.9551029157740202,1.191294505719917,Toscana
2021-01-04,1.0692016868855367,0.049939098948222,0.9547880443164684,1.1931002441652285,Toscana
2021-01-05,1.0149530979454748,0.04997019934784392,0.8977924741615396,1.1332048050302796,Toscana
2021-01-06,1.0220097657170053,0.05030379002148929,0.9075425702983534,1.14255886497348,Toscana
2021-01-07,1.05953605003539,0.05011215616933196,0.9422131856929434,1.179918714858502,Toscana
2021-01-08,1.0782176897618638,0.04987118375568685,0.9618476763682372,1.1933252802388767,Toscana
2021-01-09,1.0625380454935924,0.04969043293715521,0.9473582543970024,1.1749282554683897,Toscana
2021-01-10,1.0879972391463701,0.0501714929000112,0.9709804523114819,1.2015028784487427,Toscana
2021-01-11,0.9950281390747643,0.048740481036080495,0.8886506821708335,1.1103512313905073,Toscana
2021-01-12,0.9906824855405085,0.04767323862821911,0.88740386068827,1.1027580716145617,Toscana
2021-01-13,0.9611597542726944,0.04661807615472978,0.8548859718608257,1.0690822222408447,Toscana
2021-01-14,0.9417279336907362,0.04714814096217308,0.8346626585775211,1.0520423833412142,Toscana
2021-01-15,0.9344498202417695,0.047353668828549154,0.8259067377296905,1.0469428558383342,Toscana
2021-01-16,0.9199997124631504,0.04628167808552225,0.8105509884969825,1.0302562686833625,Toscana
2021-01-17,0.9103285699666365,0.046396249980558635,0.7962272995188482,1.0167631998595217,Toscana
2021-01-18,0.9505555542722403,0.04673144761865681,0.8331209194153981,1.0606102232358519,Toscana
2021-01-19,0.9575385988295293,0.04693543420847505,0.8368629667496331,1.0666686748317904,Toscana
2021-01-20,0.9956831623063442,0.04873300366219834,0.8766718331471378,1.1113977911178874,Toscana
2021-01-21,1.0428809779708113,0.04942711891714785,0.9208113672820144,1.1584401881926418,Toscana
2021-01-22,1.0711129298594355,0.04977604711722875,0.9462712390876086,1.1850359716159669,Toscana
2021-01-23,1.1046384569484278,0.05077304162754517,0.9788904647459684,1.2186326793562208,Toscana
2021-01-24,1.1177696245508142,0.05069956955629535,0.994130465564339,1.2357125766043136,Toscana
2021-01-25,1.1423386466481795,0.05288467031103704,1.0165743197022699,1.26006784615638,Toscana
2021-01-26,1.178824497091341,0.05431756564766011,1.0495217596613438,1.3033837817939797,Toscana
2021-01-27,1.1814596899398475,0.05329009626639233,1.0527317884761214,1.299361071634746,Toscana
2021-01-28,1.1520907550329642,0.05305588191350281,1.0272658412601996,1.273233180716371,Toscana
2021-01-29,1.1194805538840087,0.05139472125015833,1.0004869882492147,1.2372556283751095,Toscana
2021-01-30,1.1211553097856763,0.05097754526171581,1.00408779567653,1.242285994208986,Toscana
2021-01-31,1.1169991790371745,0.05056813098603992,1.0027681481925883,1.236214264624021,Toscana
2021-02-01,1.1399017112402745,0.04845062106676682,1.0275088774739136,1.2512925233929475,Toscana
2021-02-02,1.1509628807873018,0.048247394219548864,1.0413281503103646,1.258105175486415,Toscana
2021-02-03,1.1579874128743326,0.04683770912191739,1.0504801108931574,1.2729888064759884,Toscana
2021-02-04,1.1794860800105924,0.0463935695627408,1.0707598928340165,1.292677444185813,Toscana
2021-02-05,1.201133190553096,0.047176201004747884,1.0903629646293729,1.3179272331754461,Toscana
2021-02-06,1.196718651651972,0.046350900543224674,1.0835144573929931,1.3103208283151786,Toscana
2021-02-07,1.1995717515026978,0.045706360625269955,1.0882946687137702,1.3117955266691528,Toscana
2021-02-08,1.1944839711006385,0.04501905016820473,1.086311174968992,1.3085207668840417,Toscana
